Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
46.0,Female,56.7,1.97,199.0,160.0,56.0,1.3,1215.0,HIIT,26.4,2.4,3.0,1.0,14.610013141281662
22.0,Female,48.9,1.84,185.0,164.0,73.0,1.13,1030.0,Yoga,27.0,1.5,3.0,3.0,14.44352551984877
43.0,Female,47.1,1.81,166.0,149.0,69.0,0.76,998.0,HIIT,22.2,3.0,4.0,1.0,14.376850523488294
51.0,Male,65.1,1.85,185.0,130.0,60.0,2.0,717.0,Cardio,22.2,1.9,2.0,2.0,19.021183345507666
55.0,Female,60.6,1.68,185.0,124.0,70.0,1.35,1447.0,HIIT,24.0,2.0,4.0,1.0,21.471088435374156
42.0,Female,101.0,1.56,186.0,168.0,56.0,1.19,650.0,HIIT,27.6,3.6,4.0,1.0,41.50230111768573
31.0,Female,66.4,1.76,175.0,140.0,69.0,1.55,640.0,Strength,24.7,3.5,4.0,2.0,21.435950413223143
49.0,Male,97.1,2.0,174.0,153.0,74.0,1.26,763.0,Strength,10.0,2.6,2.0,2.0,23.64
29.0,Male,73.7,1.88,192.0,141.0,59.0,1.68,769.0,Cardio,24.3,3.2,3.0,3.0,20.85219556360344
44.0,Male,86.1,1.73,178.0,140.0,51.0,1.12,1244.0,Strength,22.7,3.4,3.0,3.0,28.76808446657088
37.0,Female,58.7,1.78,195.0,154.0,59.0,1.34,1015.0,Cardio,29.5,2.8,2.0,3.0,18.67
37.0,Female,69.1,1.74,175.0,127.0,53.0,1.61,1411.0,Strength,31.9,3.6,2.0,2.0,22.823358435724664
46.0,Female,73.0,1.73,164.0,150.0,54.0,1.87,1037.0,Cardio,25.1,3.4,2.0,2.0,24.3910588392529
53.0,Male,67.3,1.5,199.0,151.0,60.0,1.04,593.0,HIIT,15.8,3.4,4.0,2.0,29.91111111111111
47.0,Female,59.2,1.67,182.0,169.0,57.0,1.06,1252.0,HIIT,31.5,2.2,3.0,2.0,21.22700706371688
46.0,Female,119.6,1.71,176.0,129.0,53.0,1.26,1144.0,HIIT,23.9,1.7,4.0,2.0,40.90147395779898
53.0,Male,80.1,1.69,188.0,167.0,74.0,2.0,1196.0,Strength,13.0,2.3,3.0,1.0,28.045236511326635
42.0,Male,59.1,1.65,183.0,138.0,71.0,2.0,957.0,Strength,21.2,2.0,2.0,2.0,21.70798898071625
48.0,nan,88.8,1.91,183.0,156.0,67.0,0.87,853.0,Cardio,32.5,3.3,3.0,2.0,24.34143800882651
36.0,Male,53.4,1.75,177.0,120.0,70.0,0.68,1257.0,Yoga,26.7,2.7,5.0,2.0,17.43673469387755
18.0,Male,98.9,1.58,181.0,126.0,68.0,1.48,1330.0,Cardio,27.5,3.1,3.0,2.0,39.61704854991187
41.0,Female,112.2,1.81,188.0,159.0,53.0,1.16,995.0,Yoga,30.3,3.3,3.0,2.0,34.24803882665364
30.0,Male,101.6,1.73,190.0,133.0,56.0,1.38,1047.0,Cardio,22.1,3.2,3.0,3.0,33.947007918741015
19.0,Female,74.7,1.85,194.0,127.0,74.0,0.65,1105.0,Cardio,19.4,3.6,2.0,2.0,21.82615047479912
22.0,Male,68.4,1.86,175.0,129.0,66.0,1.99,895.0,Cardio,20.0,3.6,5.0,1.0,19.77107180020812
22.0,Female,86.2,1.93,167.0,145.0,62.0,1.74,640.0,Strength,18.6,3.3,3.0,1.0,23.14156084727107
51.0,Male,98.9,1.85,181.0,138.0,70.0,1.49,859.0,Cardio,25.0,1.5,2.0,2.0,28.89700511322133
27.0,Female,50.6,2.0,174.0,129.0,68.0,1.34,1179.0,HIIT,31.0,2.0,5.0,2.0,12.65
56.0,Female,68.1,2.0,168.0,160.0,74.0,1.39,1350.0,Yoga,23.8,3.3,5.0,2.0,17.05
22.0,Female,53.0,1.83,199.0,129.0,74.0,0.88,540.0,Strength,11.9,3.1,4.0,2.0,15.29
28.0,Male,59.2,1.68,187.0,127.0,54.0,1.53,466.0,Strength,27.3,2.9,2.0,3.0,20.97505668934241
35.0,Male,40.0,2.0,169.0,138.0,72.0,1.08,576.0,Strength,31.2,2.9,2.0,3.0,10.0
48.0,Male,90.4,2.0,193.0,156.0,59.0,1.78,1246.0,Cardio,24.4,2.3,3.0,2.0,22.6
25.0,Female,74.6,1.63,182.0,160.0,60.0,0.93,1028.0,HIIT,14.8,3.5,3.0,2.0,28.077835070947344
24.0,Male,92.2,1.71,194.0,141.0,59.0,2.0,1580.0,HIIT,32.9,2.4,4.0,2.0,31.531069388871792
35.0,Female,56.2,1.74,170.0,151.0,66.0,0.99,1215.0,Strength,26.9,2.9,4.0,2.0,18.56255780155899
18.0,Male,63.0,1.66,191.0,168.0,74.0,0.89,456.0,Strength,24.5,2.7,3.0,2.0,22.8625344752504
50.0,Female,76.1,1.82,191.0,146.0,54.0,1.12,817.0,Cardio,25.0,3.2,2.0,1.0,22.97427846878396
52.0,Male,66.6,1.56,175.0,152.0,60.0,1.04,1783.0,Yoga,15.4,2.7,4.0,2.0,27.36686390532544
32.0,Female,45.9,1.83,192.0,120.0,55.0,1.49,808.0,Yoga,22.4,1.5,3.0,1.0,13.70599301263101
31.0,Female,86.4,1.59,187.0,169.0,50.0,2.0,1336.0,Yoga,27.6,1.6,4.0,1.0,34.175863296546815
30.0,Female,54.9,1.93,187.0,165.0,70.0,0.94,836.0,Cardio,26.7,3.7,4.0,2.0,14.738650702032269
21.0,Male,91.2,1.7,194.0,142.0,62.0,0.91,1090.0,Strength,33.3,3.7,3.0,2.0,31.55709342560554
46.0,Male,54.2,1.91,171.0,169.0,67.0,0.9,771.0,HIIT,14.0,2.6,3.0,3.0,14.857048874756725
22.0,Female,60.8,1.77,169.0,130.0,74.0,1.1,1298.0,Cardio,25.4,3.3,2.0,3.0,19.406939257556893
30.0,Male,46.8,1.67,164.0,153.0,74.0,1.53,684.0,Cardio,15.2,2.3,4.0,2.0,16.780809638208613
31.0,Female,48.1,1.58,181.0,125.0,70.0,1.88,695.0,HIIT,23.1,3.3,3.0,2.0,19.267745553597177
36.0,Male,56.5,1.61,189.0,123.0,58.0,2.0,1093.0,Yoga,32.6,3.5,3.0,3.0,21.79699857258593
55.0,Female,78.4,1.59,171.0,132.0,74.0,2.0,1182.0,HIIT,13.6,3.7,3.0,1.0,31.01143150982952
44.0,Male,78.2,1.8,171.0,169.0,59.0,1.79,1730.0,HIIT,17.0,3.5,5.0,1.0,24.1358024691358
34.0,Female,74.2,1.83,194.0,153.0,60.0,1.24,1632.0,Strength,27.3,3.0,4.0,2.0,22.156529009525517
57.0,Female,84.0,1.95,199.0,142.0,51.0,1.66,872.0,Strength,17.5,3.4,4.0,1.0,21.88
47.0,Female,79.2,1.81,160.0,169.0,74.0,1.28,595.0,Yoga,19.0,3.3,2.0,2.0,24.175086230579044
20.0,Female,102.9,1.61,172.0,146.0,70.0,1.57,1113.0,Yoga,23.5,3.2,3.0,3.0,39.69754253308128
30.0,Female,57.8,1.89,168.0,165.0,67.0,1.38,1099.0,Strength,25.6,1.5,3.0,1.0,15.3
37.0,Female,94.5,1.73,198.0,135.0,74.0,1.16,717.0,Strength,23.8,1.6,4.0,3.0,31.574726853553408
54.0,Male,70.9,1.7,181.0,131.0,74.0,1.5,750.0,HIIT,29.4,3.7,4.0,2.0,24.532871972318343
54.0,Female,52.6,1.81,167.0,167.0,53.0,1.46,988.0,Yoga,26.7,2.4,2.0,1.0,16.055675956167395
31.0,Female,50.9,1.51,174.0,130.0,58.0,2.0,1743.0,Strength,26.9,3.5,3.0,1.0,22.5
43.0,nan,58.9,1.85,174.0,139.0,67.0,1.41,1217.0,nan,19.9,2.0,2.0,1.0,17.209642074506938
22.0,Female,69.3,1.56,164.0,136.0,50.0,1.33,1084.0,Yoga,30.7,3.4,3.0,2.0,28.47633136094674
18.0,Female,93.3,1.71,199.0,146.0,50.0,1.59,1166.0,Yoga,22.3,2.6,4.0,1.0,31.907253513901715
24.0,Female,91.2,1.82,181.0,158.0,74.0,1.49,1263.0,nan,26.9,1.8,2.0,2.0,27.532906653785773
45.0,Female,40.0,1.59,199.0,144.0,70.0,1.2,1030.0,HIIT,15.3,2.8,3.0,3.0,15.822158933586486
34.0,nan,80.6,1.76,177.0,163.0,65.0,2.0,1783.0,Cardio,27.5,3.4,4.0,1.0,26.02014462809917
25.0,Male,40.0,1.56,195.0,132.0,57.0,0.65,499.0,Yoga,16.7,3.4,3.0,2.0,16.43655489809336
45.0,Male,76.6,1.77,181.0,122.0,64.0,1.82,1186.0,Cardio,19.1,3.5,2.0,1.0,24.450189919882533
25.0,Female,61.1,1.72,176.0,162.0,53.0,0.92,1378.0,Strength,15.0,3.4,4.0,1.0,20.653055705786915
51.0,Female,58.8,1.78,172.0,120.0,54.0,2.0,1113.0,HIIT,31.5,2.3,4.0,1.0,18.69
31.0,Female,48.4,1.81,178.0,120.0,71.0,1.45,1004.0,Strength,23.1,1.5,3.0,1.0,14.773663807576082
28.0,Female,77.8,1.62,164.0,161.0,70.0,1.52,1095.0,Strength,23.1,3.5,5.0,2.0,29.64487120865721
48.0,Male,119.9,1.73,165.0,156.0,66.0,0.99,781.0,Cardio,18.5,3.6,3.0,1.0,40.06147883323867
44.0,nan,64.5,1.5,173.0,166.0,50.0,0.54,874.0,Yoga,25.2,1.9,3.0,2.0,28.666666666666668
39.0,Female,84.0,1.79,176.0,126.0,72.0,1.5,1057.0,HIIT,28.0,3.3,3.0,1.0,26.216410224399983
34.0,Male,80.7,1.8,193.0,153.0,57.0,1.18,930.0,Yoga,27.2,2.3,3.0,1.0,24.90740740740741
24.0,Female,102.6,1.67,190.0,132.0,73.0,1.41,800.0,Yoga,28.3,1.5,3.0,2.0,36.788698052995805
51.0,Female,80.4,1.64,181.0,146.0,74.0,1.07,913.0,Cardio,26.4,1.5,5.0,3.0,29.892920880428324
42.0,Female,57.1,1.84,199.0,163.0,74.0,1.2,303.0,Strength,21.3,2.7,3.0,1.0,16.865548204158788
23.0,Female,60.5,1.88,166.0,149.0,63.0,1.37,907.0,Yoga,23.5,3.1,4.0,1.0,17.11747397012223
18.0,Female,98.5,1.99,187.0,153.0,57.0,1.95,859.0,Yoga,22.7,1.9,3.0,2.0,24.873109264917552
23.0,Female,68.0,1.74,175.0,120.0,68.0,1.01,694.0,HIIT,24.5,3.5,5.0,2.0,22.46003435064077
18.0,Male,40.0,1.82,177.0,127.0,74.0,0.73,352.0,Yoga,26.0,3.4,3.0,2.0,12.075836251660428
50.0,Male,41.9,2.0,199.0,161.0,74.0,1.24,953.0,Cardio,24.6,3.2,3.0,2.0,10.475
18.0,Male,60.5,1.57,177.0,131.0,59.0,1.3,1286.0,HIIT,28.1,2.6,3.0,2.0,24.54460627205972
32.0,Male,40.0,1.61,176.0,156.0,59.0,1.37,582.0,Yoga,15.1,3.4,4.0,1.0,15.43150341422013
46.0,Male,40.7,1.66,190.0,169.0,58.0,0.92,760.0,HIIT,27.2,3.5,5.0,2.0,14.769923065757006
18.0,Female,53.8,1.7,197.0,120.0,69.0,1.01,1274.0,Strength,31.4,2.4,3.0,3.0,18.6159169550173
18.0,nan,115.4,1.79,188.0,168.0,72.0,2.0,859.0,Yoga,31.2,1.8,3.0,2.0,36.01635404637808
46.0,Male,54.0,1.82,177.0,163.0,63.0,1.4,979.0,Yoga,33.7,3.7,2.0,2.0,16.302378939741576
24.0,Male,105.7,2.0,187.0,145.0,58.0,1.48,1002.0,Strength,25.9,2.5,3.0,1.0,26.425
31.0,Male,87.3,1.65,176.0,137.0,74.0,0.91,1262.0,Yoga,31.5,2.8,4.0,2.0,32.066115702479344
30.0,Female,57.7,1.76,160.0,152.0,59.0,1.82,314.0,Cardio,23.2,1.8,4.0,3.0,18.62732438016529
24.0,Male,72.7,2.0,190.0,131.0,56.0,1.33,1126.0,Cardio,12.6,3.6,2.0,2.0,18.175
25.0,nan,102.4,1.68,188.0,141.0,56.0,1.66,1553.0,Yoga,18.6,1.7,2.0,2.0,36.281179138322
29.0,Female,81.4,1.89,177.0,137.0,70.0,1.01,503.0,Yoga,14.5,1.5,3.0,1.0,21.8
39.0,Male,81.9,1.72,187.0,156.0,53.0,1.19,1329.0,Yoga,24.2,3.4,4.0,2.0,27.683883180097357
48.0,Female,65.1,1.79,189.0,120.0,74.0,1.26,325.0,Strength,23.5,2.1,5.0,3.0,20.31771792390999
28.0,Female,67.8,1.57,198.0,135.0,67.0,2.0,1062.0,Strength,30.5,1.5,3.0,1.0,27.50618686356444
25.0,Male,56.9,1.61,183.0,130.0,65.0,1.33,804.0,HIIT,20.1,1.5,4.0,2.0,21.95131360672813
53.0,Female,55.0,1.6,181.0,133.0,74.0,1.25,645.0,Strength,28.2,2.4,4.0,1.0,21.6
38.0,nan,42.6,1.61,172.0,122.0,69.0,1.13,462.0,Yoga,14.9,2.5,2.0,2.0,15.67
50.0,Female,61.5,1.57,199.0,139.0,71.0,0.95,798.0,Cardio,22.5,3.5,4.0,2.0,24.95030224349872
27.0,Male,64.2,1.89,188.0,143.0,51.0,2.0,1662.0,Strength,23.0,3.1,4.0,2.0,17.41
38.0,Male,76.7,1.99,192.0,131.0,74.0,1.14,1263.0,Strength,28.3,1.6,5.0,1.0,19.368197772783518
51.0,Male,100.2,1.73,164.0,153.0,72.0,1.16,1499.0,Yoga,10.0,1.7,4.0,1.0,33.47923418757727
54.0,Female,58.1,1.57,182.0,169.0,74.0,1.59,649.0,Cardio,19.7,3.4,3.0,2.0,23.19
33.0,Female,58.2,1.62,170.0,163.0,60.0,1.21,1524.0,Cardio,26.5,2.8,3.0,2.0,22.176497485139457
30.0,Male,80.1,1.73,192.0,153.0,50.0,0.55,1222.0,Strength,31.7,1.5,3.0,1.0,26.763339904440507
46.0,Male,55.1,1.62,170.0,166.0,52.0,1.03,1370.0,Cardio,34.4,1.8,2.0,1.0,20.99527511050145
32.0,Female,51.2,1.9,162.0,160.0,60.0,1.25,988.0,Cardio,21.6,2.5,3.0,2.0,14.182825484764544
43.0,Male,40.0,1.95,162.0,138.0,58.0,2.0,918.0,Yoga,26.4,1.8,4.0,2.0,10.519395134779751
42.0,Male,45.3,1.53,193.0,128.0,74.0,1.05,810.0,nan,21.1,2.4,2.0,2.0,19.351531462258105
22.0,Female,54.1,1.76,178.0,127.0,65.0,1.42,501.0,Strength,29.2,3.7,4.0,1.0,17.465134297520663
24.0,Male,58.8,1.89,163.0,150.0,73.0,1.28,800.0,Strength,27.1,2.5,2.0,2.0,15.86
36.0,nan,55.5,1.69,198.0,132.0,71.0,1.85,1590.0,Cardio,15.3,2.2,3.0,2.0,19.432092713840557
27.0,Female,40.0,1.8,162.0,140.0,74.0,1.42,901.0,HIIT,22.2,2.5,5.0,1.0,12.34567901234568
41.0,Male,53.0,1.62,161.0,142.0,61.0,1.42,761.0,Strength,21.0,3.3,3.0,1.0,20.51
18.0,Female,83.5,1.67,162.0,169.0,70.0,1.54,1389.0,Cardio,12.1,1.7,2.0,1.0,29.940119760479043
51.0,Female,58.6,2.0,162.0,150.0,55.0,1.28,1030.0,Strength,16.7,3.4,3.0,2.0,14.65
18.0,Female,40.0,1.9,166.0,169.0,57.0,1.28,1556.0,Strength,17.4,2.1,2.0,3.0,11.0803324099723
44.0,Female,91.2,1.87,194.0,141.0,66.0,1.66,1345.0,Yoga,22.7,2.5,2.0,1.0,26.08024250050044
31.0,Male,60.7,1.62,198.0,120.0,71.0,1.35,967.0,Yoga,31.2,3.2,4.0,2.0,23.83
36.0,Male,62.2,1.5,192.0,132.0,61.0,2.0,913.0,HIIT,11.4,1.5,3.0,2.0,27.64444444444445
23.0,Female,62.1,1.83,168.0,149.0,51.0,1.39,1135.0,Yoga,26.1,2.0,3.0,2.0,18.543402311206663
24.0,Male,79.0,1.62,177.0,169.0,73.0,1.0,887.0,Yoga,25.0,3.5,2.0,3.0,30.102118579484827
38.0,Male,58.4,1.65,169.0,141.0,53.0,2.0,1109.0,Yoga,24.0,2.3,2.0,1.0,21.45087235996327
31.0,Female,75.8,1.7,199.0,129.0,60.0,0.87,922.0,HIIT,24.2,1.9,2.0,1.0,26.228373702422147
55.0,Female,65.5,1.94,170.0,123.0,74.0,1.37,787.0,HIIT,28.7,3.1,3.0,1.0,17.0
52.0,Female,81.0,1.62,178.0,146.0,53.0,1.44,1628.0,Strength,25.4,2.5,4.0,1.0,30.864197530864192
24.0,Female,84.5,1.84,171.0,128.0,63.0,0.7,1067.0,nan,32.0,2.4,2.0,1.0,24.958648393194707
18.0,Male,48.7,1.75,187.0,141.0,70.0,2.0,1266.0,\tCardio,34.4,2.6,3.0,1.0,15.902040816326531
30.0,Male,88.3,1.72,195.0,158.0,70.0,1.37,1327.0,nan,12.3,3.6,3.0,2.0,29.84721471065441
53.0,Female,65.3,1.55,190.0,150.0,71.0,1.37,1006.0,Strength,22.8,3.5,4.0,2.0,27.18002081165452
56.0,Female,85.2,1.6,163.0,151.0,51.0,1.25,672.0,Yoga,26.5,1.7,3.0,1.0,33.28124999999999
33.0,Male,68.7,1.81,192.0,169.0,62.0,1.08,1783.0,Strength,10.0,3.4,3.0,1.0,20.97005585910076
40.0,Male,97.4,1.66,166.0,149.0,60.0,1.16,700.0,HIIT,20.8,2.8,2.0,2.0,35.34620409348237
33.0,Male,73.3,1.86,187.0,123.0,60.0,1.22,1254.0,Cardio,35.0,1.9,4.0,1.0,21.187420511041736
33.0,Female,44.9,1.73,176.0,158.0,74.0,2.0,905.0,Strength,27.0,2.1,3.0,2.0,15.002171806608974
39.0,Male,59.9,1.71,174.0,131.0,50.0,1.41,733.0,Yoga,24.7,2.9,2.0,2.0,19.74
40.0,Male,43.9,1.92,186.0,143.0,74.0,0.83,1018.0,Yoga,12.0,3.1,3.0,1.0,11.90863715277778
20.0,Male,40.0,1.52,164.0,144.0,65.0,1.53,629.0,Strength,22.6,3.1,4.0,1.0,17.31301939058172
26.0,Male,65.9,1.99,166.0,127.0,71.0,1.08,1218.0,Cardio,22.0,2.6,4.0,2.0,16.640993914295095
21.0,Female,59.8,1.65,162.0,169.0,74.0,1.5,1130.0,Cardio,30.4,3.2,5.0,3.0,21.96510560146924
36.0,Female,77.7,1.66,193.0,120.0,72.0,1.21,1115.0,Strength,11.3,2.2,2.0,3.0,28.197125852808828
30.0,Male,61.6,1.77,170.0,130.0,74.0,2.0,1068.0,Yoga,24.3,1.5,5.0,2.0,19.66229372147212
18.0,Female,44.2,1.64,171.0,164.0,66.0,1.14,1083.0,Yoga,16.1,2.2,5.0,2.0,16.433670434265323
22.0,Male,63.7,1.85,192.0,122.0,53.0,1.06,1032.0,Yoga,24.4,2.5,3.0,3.0,18.612125639152666
45.0,Male,54.4,1.55,182.0,139.0,74.0,2.0,1179.0,HIIT,24.3,3.1,5.0,3.0,22.643080124869925
43.0,Female,93.8,1.65,170.0,162.0,61.0,1.37,848.0,Strength,24.3,2.8,3.0,1.0,34.45362718089991
18.0,Female,77.7,1.55,178.0,131.0,67.0,1.4,1259.0,Strength,14.8,2.4,3.0,2.0,32.34131113423517
18.0,Male,57.6,1.74,172.0,120.0,74.0,1.46,635.0,Strength,15.0,3.2,2.0,3.0,19.024970273483948
20.0,Male,75.6,1.74,192.0,128.0,72.0,1.86,906.0,Cardio,21.4,3.3,4.0,2.0,24.97027348394768
47.0,Male,85.5,1.84,172.0,152.0,68.0,0.98,773.0,Cardio,24.1,2.6,2.0,2.0,25.254017013232517
25.0,Male,62.4,1.59,166.0,151.0,66.0,1.27,903.0,nan,11.0,3.0,4.0,1.0,24.68256793639492
31.0,Female,53.5,1.68,180.0,155.0,57.0,0.86,875.0,Strength,22.6,3.3,2.0,1.0,18.955498866213155
47.0,Male,78.8,1.82,167.0,144.0,66.0,1.66,1163.0,Cardio,31.7,2.8,4.0,2.0,23.78939741577104
20.0,Male,40.0,1.97,173.0,133.0,74.0,2.0,916.0,Cardio,18.8,2.3,2.0,1.0,10.306887577623748
56.0,Male,51.5,1.66,198.0,167.0,70.0,2.0,843.0,Strength,24.2,2.4,3.0,3.0,18.689214690085645
24.0,Male,80.9,1.74,181.0,128.0,61.0,1.19,1705.0,HIIT,10.0,2.7,4.0,1.0,26.720834984806448
29.0,Female,85.3,1.68,161.0,133.0,74.0,1.45,1269.0,Cardio,26.1,2.5,4.0,3.0,30.222505668934243
18.0,Female,47.8,1.73,162.0,136.0,56.0,1.42,562.0,Cardio,23.9,3.4,3.0,1.0,15.97113167830532
36.0,Female,87.9,1.54,177.0,129.0,58.0,1.93,1010.0,Cardio,21.1,3.3,3.0,1.0,37.06358576488447
49.0,Female,43.6,1.68,170.0,124.0,73.0,0.94,739.0,Yoga,27.6,3.5,4.0,2.0,15.447845804988663
40.0,Female,55.7,1.6,184.0,133.0,72.0,1.4,749.0,Yoga,23.7,2.6,4.0,2.0,21.7578125
20.0,Female,73.5,1.87,167.0,145.0,68.0,2.0,1338.0,HIIT,21.9,3.5,3.0,2.0,21.01861648889016
31.0,Female,52.7,1.65,199.0,138.0,74.0,1.92,1102.0,HIIT,24.0,3.3,2.0,3.0,18.38
47.0,Female,87.1,1.7,174.0,160.0,63.0,1.4,562.0,HIIT,26.0,3.7,5.0,1.0,30.13840830449827
47.0,nan,71.5,1.79,162.0,169.0,65.0,1.84,822.0,HIIT,29.1,2.3,5.0,2.0,22.31515870291189
48.0,Female,57.3,1.9,172.0,146.0,55.0,1.62,877.0,Yoga,10.0,2.8,2.0,2.0,15.872576177285318
54.0,nan,40.0,1.75,174.0,166.0,66.0,1.58,409.0,Cardio,27.9,3.5,5.0,2.0,13.06122448979592
44.0,Male,94.4,1.82,182.0,140.0,57.0,1.38,1369.0,HIIT,20.7,3.2,3.0,1.0,28.49897355391861
46.0,Male,44.9,1.93,177.0,154.0,58.0,2.0,1434.0,HIIT,31.4,3.5,4.0,2.0,12.32
55.0,Male,61.9,1.74,163.0,140.0,73.0,0.97,598.0,Strength,23.6,3.1,2.0,1.0,20.44523715153917
24.0,Male,83.4,1.7,162.0,169.0,51.0,1.87,879.0,Yoga,26.4,3.3,4.0,1.0,28.85813148788928
18.0,Female,83.6,1.84,186.0,137.0,73.0,1.33,1338.0,Strength,35.0,2.6,2.0,2.0,24.69281663516068
18.0,Male,87.3,1.71,199.0,145.0,65.0,1.16,1783.0,Cardio,30.0,3.3,3.0,3.0,29.855340104647585
18.0,Female,48.6,1.72,180.0,136.0,72.0,1.38,1185.0,Strength,23.5,1.8,3.0,2.0,16.427798810167662
18.0,Female,80.7,2.0,184.0,142.0,74.0,0.72,1221.0,Yoga,25.6,1.9,2.0,2.0,20.175
33.0,Female,62.6,1.71,192.0,158.0,57.0,1.99,1081.0,Yoga,31.3,3.5,2.0,2.0,21.408296569884754
19.0,Male,41.9,1.69,176.0,138.0,74.0,1.89,1010.0,Yoga,27.9,2.6,2.0,2.0,14.670354679458004
58.0,Male,47.6,1.84,182.0,155.0,66.0,1.59,635.0,Yoga,11.2,2.6,4.0,3.0,13.65
18.0,Female,121.13749999999999,1.76,168.0,135.0,50.0,1.3,1208.0,HIIT,25.1,2.0,3.0,2.0,39.10688920454545
58.0,Female,73.3,1.69,180.0,156.0,72.0,1.6,1350.0,Yoga,25.4,3.0,4.0,1.0,25.66436749413536
47.0,Male,45.4,1.81,189.0,128.0,55.0,1.01,662.0,Strength,28.6,3.6,4.0,1.0,13.857940844296571
47.0,Male,50.6,1.65,192.0,169.0,63.0,1.36,594.0,Strength,25.5,2.2,5.0,2.0,18.58585858585859
56.0,Male,54.0,1.92,190.0,129.0,73.0,0.61,985.0,HIIT,21.6,2.5,3.0,2.0,14.6484375
34.0,Female,73.1,1.73,166.0,161.0,69.0,1.64,765.0,Yoga,27.0,3.3,4.0,2.0,24.42447124862173
36.0,Male,47.2,1.83,181.0,146.0,54.0,1.3,775.0,HIIT,29.9,3.4,4.0,1.0,14.094180178566097
21.0,Female,48.7,1.73,198.0,162.0,56.0,1.06,1503.0,HIIT,10.1,3.4,2.0,2.0,16.271843362624878
29.0,Female,66.1,1.63,181.0,169.0,71.0,1.48,666.0,HIIT,30.6,1.6,5.0,1.0,24.87861793819865
18.0,Male,59.0,1.78,173.0,169.0,51.0,1.07,904.0,Strength,18.9,3.2,2.0,3.0,18.621386188612547
33.0,Female,94.2,1.86,172.0,148.0,61.0,1.34,685.0,Cardio,28.9,1.8,3.0,1.0,27.228581338883107
38.0,Male,40.0,1.86,187.0,126.0,71.0,1.6,1059.0,Cardio,14.7,3.0,2.0,2.0,12.32
18.0,Female,73.6,1.53,186.0,128.0,50.0,1.46,1222.0,Cardio,25.2,2.3,3.0,1.0,31.440898799606988
50.0,Male,69.1,1.88,181.0,131.0,55.0,0.99,777.0,Yoga,19.9,3.7,3.0,1.0,19.55070167496605
31.0,Female,60.2,1.75,166.0,155.0,57.0,0.92,819.0,Cardio,10.0,3.2,5.0,1.0,19.65714285714286
40.0,Male,73.8,1.85,185.0,165.0,59.0,1.99,1485.0,nan,27.9,2.0,4.0,1.0,22.4
18.0,Male,72.8,1.84,174.0,152.0,62.0,1.32,730.0,Cardio,23.5,2.1,2.0,3.0,21.50283553875236
33.0,Female,40.0,1.63,165.0,159.0,74.0,2.0,935.0,Yoga,28.2,1.6,2.0,3.0,15.05513944822914
33.0,Female,99.6,1.72,164.0,169.0,70.0,1.41,962.0,HIIT,23.6,3.7,5.0,2.0,33.666846944294214
48.0,Male,71.5,1.71,183.0,151.0,62.0,1.05,1030.0,Strength,22.0,2.7,4.0,3.0,24.451968126945044
55.0,Male,64.4,1.76,163.0,144.0,74.0,1.48,717.0,Cardio,26.7,1.7,2.0,3.0,21.26
50.0,Female,56.4,1.67,193.0,128.0,59.0,1.9,1190.0,HIIT,17.5,3.7,2.0,2.0,20.22302699989243
21.0,Male,45.2,1.73,198.0,156.0,59.0,1.07,1562.0,Cardio,24.2,2.8,4.0,2.0,15.102409034715494
49.0,Female,86.0,1.5,192.0,127.0,65.0,1.79,636.0,HIIT,22.1,1.8,4.0,3.0,38.22222222222222
49.0,nan,70.0,1.64,182.0,134.0,71.0,1.5,1132.0,Cardio,29.2,2.8,4.0,3.0,26.026174895895306
33.0,Female,60.7,2.0,188.0,169.0,74.0,1.42,705.0,Cardio,23.3,3.2,4.0,2.0,15.175
42.0,Male,53.6,1.86,199.0,167.0,62.0,2.0,1096.0,Strength,21.9,3.4,3.0,1.0,15.493120591975948
35.0,Female,64.3,1.79,188.0,148.0,62.0,1.63,1192.0,HIIT,16.3,2.2,5.0,2.0,20.068037826534752
18.0,Male,78.0,1.51,182.0,169.0,64.0,1.06,990.0,Strength,31.4,3.1,3.0,2.0,34.2090259199158
46.0,Male,50.2,1.8,193.0,132.0,74.0,1.21,893.0,HIIT,28.4,3.4,3.0,3.0,15.85
29.0,Female,57.0,1.62,188.0,126.0,70.0,2.0,998.0,Yoga,17.9,3.4,4.0,1.0,21.71925011431184
50.0,Male,87.6,1.67,172.0,156.0,74.0,0.97,1005.0,nan,23.0,2.0,4.0,2.0,31.41023342536484
20.0,Female,86.0,1.69,183.0,136.0,58.0,1.16,861.0,Strength,23.3,3.6,5.0,2.0,30.11099051153672
28.0,Female,43.3,1.78,193.0,128.0,72.0,1.27,1479.0,HIIT,26.3,3.4,3.0,1.0,13.666203762151245
18.0,Male,65.9,1.78,170.0,135.0,69.0,2.0,1734.0,Yoga,23.9,3.1,3.0,1.0,20.799141522535034
18.0,Female,61.0,1.51,173.0,146.0,58.0,2.0,1403.0,Cardio,21.7,2.1,2.0,2.0,26.753212578395683
22.0,Male,71.0,1.72,192.0,128.0,59.0,1.44,1436.0,Cardio,28.5,3.2,3.0,2.0,23.99945916711736
